datetime,open,high,low,close,volume,openinterest,normal_high_by_point,normal_low_by_point,trending_high_by_point,trending_low_by_point,close_average_percent,is_ma_trending,maybe_buy_signal,maybe_two_by_zero_signal,maybe_dl_break_signal,bar_count_at_signal,slow_ma_distr_percent,fast_ma_distr_percent,trsi,low_trsi,is_dtpl
2022-01-10 11:00:00,41864.62,42248.5,39650.0,41822.49,50729.17019,0,,,,,2.6657906343550524,0.0,-1,-1,-1,0.0,97.5,72.5,30.396292370532592,29.550724106898244,0.0
2022-01-11 11:00:00,41822.49,43100.0,41268.93,42729.29,37296.43729,0,,,,,2.6516697473123205,0.0,-1,-1,-1,0.0,95.0,57.0,35.31914270348034,30.396292370532592,0.0
2022-01-12 11:00:00,42729.29,44322.0,42450.0,43902.66,33943.2928,0,,,,,2.6181027611078895,0.0,-1,-1,-1,0.0,85.0,26.0,41.12204341017503,30.396292370532592,0.0
2022-01-13 11:00:00,43902.65,44500.0,42311.22,42560.11,34910.87762,0,,,,,2.6207643004563552,0.0,-1,-1,-1,0.0,76.0,39.5,37.02861658946253,35.31914270348034,0.0
2022-01-14 11:00:00,42558.35,43448.78,41725.95,43059.96,32640.88292,0,,,,39650.0,2.5986253680919247,0.0,-1,-1,-1,0.0,75.5,34.0,39.44548381859357,37.02861658946253,0.0
2022-01-15 11:00:00,43059.96,43800.0,42555.0,43084.29,21936.05616,0,,,,,2.6015373052133315,0.0,-1,-1,-1,0.0,77.5,33.5,39.56706611259566,37.02861658946253,0.0
2022-01-16 11:00:00,43084.29,43475.0,42581.79,43071.66,20602.35271,0,,,,,2.5812828633547444,0.0,-1,-1,-1,0.0,78.0,45.49999999999999,39.52270357658137,39.44548381859357,0.0
2022-01-17 11:00:00,43071.66,43176.18,41540.42,42201.62,27562.08613,0,,,,,2.5693619309826206,0.0,-1,-1,-1,0.0,80.0,73.5,36.487762257631935,36.487762257631935,0.0
2022-01-18 11:00:00,42201.63,42691.0,41250.0,42352.12,29324.08257,0,,39650.0,44500.0,,2.5574856700557125,0.0,-1,-1,-1,0.0,67.5,52.5,37.383486847273154,36.487762257631935,0.0
2022-01-19 11:00:00,42352.12,42559.13,41138.56,41660.01,31685.72159,0,,,,,2.5550625001672485,0.0,-1,-1,-1,0.0,69.5,70.0,34.942873375274175,34.942873375274175,0.0
2022-01-20 11:00:00,41660.0,43505.0,40553.31,40680.91,42330.33953,0,,,,,2.5501722870915646,0.0,-1,-1,-1,0.0,83.0,80.0,31.78180184831122,31.78180184831122,0.0
2022-01-21 11:00:00,40680.92,41100.0,35440.45,36445.31,88860.891999,0,,,,,2.5530194779025432,0.0,-1,-1,-1,0.0,96.0,99.5,22.358685581739906,22.358685581739906,0.0
2022-01-22 11:00:00,36445.31,36835.22,34008.0,35071.42,90471.338961,0,,,,,2.582458176263016,0.0,-1,-1,-1,0.0,92.5,100.0,20.26030736168731,20.26030736168731,0.0
2022-01-23 11:00:00,35071.42,36499.0,34601.01,36244.55,44279.52354,0,,,,,2.593442955692251,0.0,-1,-1,-1,0.0,93.0,98.5,26.595220997307393,20.26030736168731,0.0
2022-01-24 11:00:00,36244.55,37550.0,32917.17,36660.35,91904.753211,0,,,,,2.6049385770255573,0.0,-1,-1,-1,0.0,93.0,96.0,28.755648060296124,20.26030736168731,0.0
2022-01-25 11:00:00,36660.35,37545.14,35701.0,36958.32,49232.40183,0,,,,,2.596109516666037,0.0,-1,-1,-1,0.0,87.5,91.5,30.337931841918163,26.595220997307393,0.0
2022-01-26 11:00:00,36958.32,38919.98,36234.63,36809.34,69830.16036,0,,,,,2.5858756539720753,0.0,-1,-1,-1,0.0,83.5,43.00000000000001,29.97942508227976,28.755648060296124,0.0
2022-01-27 11:00:00,36807.24,37234.47,35507.01,37160.1,53020.87934,0,,,,,2.5832640420682704,0.0,-1,-1,-1,0.0,84.5,24.5,32.016384650564305,29.97942508227976,0.0
2022-01-28 11:00:00,37160.11,38000.0,36155.01,37716.56,42154.26956,0,,,,32917.17,2.5767441872932153,0.0,-1,-1,-1,0.0,82.0,30.5,35.23525842682395,29.97942508227976,0.0
2022-01-29 11:00:00,37716.57,38720.74,37268.44,38166.84,26129.49682,0,,,,,2.5671212657394404,0.0,-1,-1,-1,0.0,80.5,30.0,37.80158770375029,32.016384650564305,0.0
2022-01-30 11:00:00,38166.83,38359.26,37351.63,37881.76,21430.66527,0,,,,,2.5676977142406026,0.0,-1,-1,-1,0.0,91.0,37.0,36.807156406336915,35.23525842682395,0.0
2022-01-31 11:00:00,37881.75,38744.0,36632.61,38466.9,36855.2458,0,,,,,2.570053655527916,0.0,-1,-1,-1,0.0,86.5,28.0,40.27982648242444,36.807156406336915,0.0
2022-02-01 11:00:00,38466.9,39265.2,38000.0,38694.59,34574.44663,0,,32917.17,,,2.563456065307709,0.0,-1,-1,-1,0.0,94.0,31.0,41.624131544456596,36.807156406336915,0.0
2022-02-02 11:00:00,38694.59,38855.92,36586.95,36896.36,35794.6813,0,,,,,2.5586344119549382,0.0,-1,-1,-1,0.0,98.0,64.5,34.93559786829826,34.93559786829826,0.0
2022-02-03 11:00:00,36896.37,37387.0,36250.0,37311.61,32081.10999,0,,,,,2.5797007014787767,0.0,-1,-1,-1,0.0,96.0,65.5,37.43572024793543,34.93559786829826,0.0
2022-02-04 11:00:00,37311.98,41772.33,37026.73,41574.25,64703.95874,0,,,,,2.58122754701528,0.0,-1,-1,-1,0.0,82.0,12.5,56.08868789023287,34.93559786829826,0.0
2022-02-05 11:00:00,41571.7,41913.69,40843.01,41382.59,32531.14158,0,,,,,2.623577017742389,0.0,-1,-1,-1,0.0,82.5,18.0,55.29049206172883,37.43572024793543,0.0
2022-02-06 11:00:00,41382.6,42656.0,41116.56,42380.87,22405.16704,0,,,,,2.6088698598290394,0.0,-1,-1,-1,0.0,66.0,14.5,58.595604168860774,55.29049206172883,0.0
2022-02-07 11:00:00,42380.87,44500.5,41645.85,43839.99,51060.62006,0,,,,36250.0,2.5814193299547314,0.0,-1,-1,-1,0.0,58.5,2.0,62.91130366008625,55.29049206172883,0.0
2022-02-08 11:00:00,43839.99,45492.0,42666.0,44042.99,64880.29387,0,,,,,2.5964043929087524,0.0,-1,-1,-1,0.0,60.0,3.5,63.481607256862205,58.595604168860774,0.0
2022-02-09 11:00:00,44043.0,44799.0,43117.92,44372.72,34428.16729,0,,,,,2.577871837547282,0.0,-1,-1,-1,0.0,56.5,22.0,64.43813201558683,62.91130366008625,0.0
2022-02-10 11:00:00,44372.71,45821.0,43174.01,43495.44,62357.29091,0,,,,,2.5723380660190776,0.0,-1,-1,-1,0.0,63.5,29.5,59.93967674437115,59.93967674437115,0.0
2022-02-11 11:00:00,43495.44,43920.0,41938.51,42373.73,44975.1687,0,,,,,2.5658349052061675,0.0,-1,-1,-1,0.0,66.5,52.0,54.683126189034475,54.683126189034475,0.0
2022-02-12 11:00:00,42373.73,43079.49,41688.88,42217.87,26556.85681,0,,,,,2.5524925267928187,0.0,-1,-1,-1,0.0,63.0,73.0,53.97482743899676,53.97482743899676,0.0
2022-02-13 11:00:00,42217.87,42760.0,41870.0,42053.66,17732.08113,0,,,,,2.524519432016719,0.0,-1,-1,-1,0.0,62.0,76.5,53.19307747457635,53.19307747457635,0.0
2022-02-14 11:00:00,42053.65,42842.4,41550.56,42535.94,34010.1306,0,,,,,2.5193466330921974,0.0,-1,-1,-1,0.0,52.5,75.0,55.2433812498173,53.19307747457635,0.0
2022-02-15 11:00:00,42535.94,44751.4,42427.03,44544.86,38095.19576,0,,,45821.0,,2.5250422544822566,0.0,-1,-1,-1,0.0,49.0,38.0,62.59362611569989,53.19307747457635,0.0
2022-02-16 11:00:00,44544.85,44549.97,43307.0,43873.56,28471.8727,0,,,,,2.5212942862783794,0.0,-1,-1,-1,0.0,46.5,33.0,59.10080288328307,55.2433812498173,0.0
2022-02-17 11:00:00,43873.56,44164.71,40073.21,40515.7,47245.99494,0,,,,,2.5200091542631604,0.0,-1,-1,-1,0.0,53.0,73.0,45.44147000366311,45.44147000366311,0.0
2022-02-18 11:00:00,40515.71,40959.88,39450.0,39974.44,43845.92241,0,,,,,2.538784114324807,0.0,-1,-1,-1,0.0,55.0,78.0,43.68866767935315,43.68866767935315,0.0
2022-02-19 11:00:00,39974.45,40444.32,39639.03,40079.17,18042.0551,0,,,,,2.536709671409806,0.0,-1,-1,-1,0.0,54.0,79.0,44.13767090506167,43.68866767935315,0.0
2022-02-20 11:00:00,40079.17,40125.44,38000.0,38386.89,33439.29011,0,45821.0,,,,2.526004021878292,0.0,-1,-1,-1,0.0,63.0,97.0,38.75968457480964,38.75968457480964,0.0
2022-02-21 11:00:00,38386.89,39494.35,36800.0,37008.16,62347.68496,0,,,,,2.527274764759263,0.0,-1,-1,-1,0.0,72.5,99.5,35.016239440888114,35.016239440888114,0.0
2022-02-22 11:00:00,37008.16,38429.0,36350.0,38230.33,53785.94589,0,,,,,2.5308928677497415,0.0,-1,-1,-1,0.0,63.0,78.5,40.501928697459356,35.016239440888114,0.0
2022-02-23 11:00:00,38230.33,39249.93,37036.79,37250.01,43558.40464,0,,,,,2.523245820894969,0.0,-1,-1,-1,0.0,69.5,83.5,37.74924943497017,35.016239440888114,0.0
2022-02-24 11:00:00,37250.02,39843.0,34322.28,38327.21,120476.29458,0,,,,,2.5158079881692754,0.0,-1,-1,-1,0.0,64.0,73.5,42.38310923442627,37.74924943497017,0.0
2022-02-25 11:00:00,38328.68,39683.53,38014.37,39219.17,56574.57125,0,,,,,2.5215377912082575,0.0,-1,-1,-1,0.0,59.5,37.5,45.96960372415674,37.74924943497017,0.0
2022-02-26 11:00:00,39219.16,40348.45,38573.18,39116.72,29361.2568,0,,,,,2.505099183407859,0.0,-1,-1,-1,0.0,56.5,22.0,45.61835782356399,42.38310923442627,0.0
2022-02-27 11:00:00,39116.73,39855.7,37000.0,37699.07,46229.44719,0,,,,,2.499179781998078,0.0,-1,-1,-1,0.0,63.0,58.0,40.955092188618345,40.955092188618345,0.0
2022-02-28 11:00:00,37699.08,44225.84,37450.17,43160.0,73945.63858,0,,,,34322.28,2.516488988794037,0.0,-1,-1,-1,0.0,42.50000000000001,3.0,58.53778184740887,40.955092188618345,0.0
2022-03-01 11:00:00,43160.0,44949.0,42809.98,44421.2,61743.09873,0,,,,,2.5767000760970444,0.0,-1,-1,-1,0.0,38.5,3.0,61.39686920984998,40.955092188618345,0.0
2022-03-02 11:00:00,44421.2,45400.0,43334.09,43892.98,57782.65081,0,,,,,2.553010414620687,0.0,-1,-1,-1,0.0,27.0,6.5,59.544894772572306,58.53778184740887,0.0
2022-03-03 11:00:00,43892.99,44101.12,41832.28,42454.0,50940.61021,0,,,,,2.551304430123745,0.0,-1,-1,-1,0.0,27.0,13.0,54.70393033074582,54.70393033074582,0.0
2022-03-04 11:00:00,42454.0,42527.3,38550.0,39148.66,61964.68498,0,,34322.28,,,2.5666904709828766,0.0,-1,-1,-1,0.0,39.5,32.5,45.544484190012895,45.544484190012895,0.0
2022-03-05 11:00:00,39148.65,39613.24,38407.59,39397.96,30363.13341,0,,,,,2.5942027055741006,0.0,-1,-1,-1,0.0,39.5,88.0,46.275146566091415,45.544484190012895,0.0
2022-03-06 11:00:00,39397.97,39693.87,38088.57,38420.81,39677.26158,0,,,,,2.584257026245542,0.0,-1,-1,-1,0.0,42.50000000000001,96.0,43.79475302644771,43.79475302644771,0.0
2022-03-07 11:00:00,38420.8,39547.57,37155.0,37988.0,63994.11559,0,,,45400.0,,2.5965535653000376,0.0,-1,-1,-1,0.0,44.49999999999999,96.0,42.70293258044309,42.70293258044309,0.0
2022-03-08 11:00:00,37988.01,39362.08,37867.65,38730.63,55528.43367,0,,,,,2.5791985117676717,0.0,-1,-1,-1,0.0,41.0,88.5,45.22619233067887,42.70293258044309,0.0
2022-03-09 11:00:00,38730.63,42594.06,38656.45,41941.71,67392.58799,0,,,,,2.5615798033975765,0.0,-1,-1,-1,0.0,34.0,15.5,54.54703368741467,42.70293258044309,0.0
2022-03-10 11:00:00,41941.7,42039.63,38539.73,39422.0,71945.52888,0,,,,,2.5979590492513776,0.0,-1,-1,-1,0.0,43.99999999999999,47.0,47.68920842785238,45.22619233067887,0.0
2022-03-11 11:00:00,39422.01,40236.26,38223.6,38729.57,59015.75104,0,,,,37155.0,2.623723074114616,0.0,-1,-1,-1,0.0,44.49999999999999,43.99999999999999,45.978484505275034,45.978484505275034,0.0
2022-03-12 11:00:00,38729.57,39486.71,38660.52,38807.36,24034.36432,0,45400.0,,,,2.629970483483865,0.0,-1,-1,-1,0.0,44.99999999999999,38.0,46.21192617780005,45.978484505275034,0.0
2022-03-13 11:00:00,38807.35,39310.0,37578.51,37777.34,32791.82359,0,,,,,2.6126389075295156,0.0,-1,-1,-1,0.0,47.0,60.5,43.529650728731674,43.529650728731674,0.0
2022-03-14 11:00:00,37777.35,39947.12,37555.0,39671.37,46933.02814,0,,,42594.06,,2.6122828172146058,0.0,-1,-1,-1,0.0,35.5,75.5,49.35126932143732,43.529650728731674,0.0
2022-03-15 11:00:00,39671.37,39887.61,38098.33,39280.33,46015.54926,0,,,,,2.6156102324886246,0.0,-1,-1,-1,0.0,37.5,48.5,48.245413964143374,43.529650728731674,0.0
2022-03-16 11:00:00,39280.33,41718.0,38828.48,41114.0,88120.76167,0,,,,,2.596778624500322,0.0,-1,-1,-1,0.0,45.49999999999999,19.0,53.50651648331318,48.245413964143374,0.0
2022-03-17 11:00:00,41114.01,41478.82,40500.0,40917.9,37189.38087,0,,,,,2.61834085640454,0.0,-1,-1,-1,0.0,45.49999999999999,23.5,52.88733113033438,48.245413964143374,0.0
2022-03-18 11:00:00,40917.89,42325.02,40135.04,41757.51,45408.00969,0,,,,37555.0,2.619421679340247,0.0,-1,-1,-1,0.0,45.49999999999999,8.5,55.27382565162852,52.88733113033438,0.0
2022-03-19 11:00:00,41757.51,42400.0,41499.29,42201.13,29067.18108,0,,,,,2.6113811914649903,0.0,-1,-1,-1,0.0,49.5,18.0,56.52685710183492,52.88733113033438,0.0
2022-03-20 11:00:00,42201.13,42296.26,40911.0,41262.11,30653.33468,0,,,,,2.6154374874107713,0.0,-1,-1,-1,0.0,53.5,26.5,53.13359190161769,53.13359190161769,0.0
2022-03-21 11:00:00,41262.11,41544.22,40467.94,41002.25,39426.24877,0,,,,,2.608414423389876,0.0,-1,-1,-1,0.0,56.5,49.5,52.19973456792462,52.19973456792462,0.0
2022-03-22 11:00:00,41002.26,43361.0,40875.51,42364.13,59454.94294,0,,,,,2.607095837581289,0.0,-1,-1,-1,0.0,46.0,33.5,56.51344016366733,52.19973456792462,0.0
2022-03-23 11:00:00,42364.13,43025.96,41751.47,42882.76,40828.87039,0,,,,,2.6160631037406534,0.0,-1,-1,-1,0.0,40.0,36.5,58.06545409132184,52.19973456792462,0.0
2022-03-24 11:00:00,42882.76,44220.89,42560.46,43991.46,56195.12374,0,,,,,2.6213491875810604,0.0,-1,-1,-1,0.0,33.5,27.5,61.249362117301125,56.51344016366733,0.0
2022-03-25 11:00:00,43991.46,45094.14,43579.0,44313.16,54614.43648,0,,,,,2.6158327760486055,0.0,-1,-1,-1,0.0,32.0,14.0,62.147422873618,58.06545409132184,0.0
2022-03-26 11:00:00,44313.16,44792.99,44071.97,44511.27,23041.61741,0,,,,,2.61072685420031,0.0,-1,-1,-1,0.0,32.5,12.0,62.72040109441564,61.249362117301125,0.0
2022-03-27 11:00:00,44511.27,46999.0,44421.46,46827.76,41874.91071,0,,,,,2.5578943968072,0.0,-1,-1,-1,0.0,31.0,8.5,68.68872205151382,62.147422873618,0.0
2022-03-28 11:00:00,46827.76,48189.84,46663.56,47122.21,58949.2614,0,,,,,2.5752158791771533,0.0,-1,-1,-1,0.0,27.5,10.0,69.36020139568474,62.72040109441564,0.0
2022-03-29 11:00:00,47122.21,48096.47,46950.85,47434.8,36772.28457,0,,,,,2.574593911374036,0.0,-1,-1,-1,0.0,17.0,14.5,70.09344199153762,68.68872205151382,0.0
2022-03-30 11:00:00,47434.79,47700.22,46445.42,47067.99,40947.2085,0,,,,,2.5612685599124996,0.0,-1,-1,-1,0.0,17.0,22.0,68.03589635810476,68.03589635810476,0.0
2022-03-31 11:00:00,47067.99,47600.0,45200.0,45510.34,48645.12667,0,,,,,2.56153665880778,0.0,-1,-1,-1,0.0,22.5,42.00000000000001,59.98362841584341,59.98362841584341,0.0
2022-04-01 11:00:00,45510.35,46720.09,44200.0,46283.49,56271.06474,0,,,,,2.5686581797936245,0.0,-1,-1,-1,0.0,15.5,58.0,62.364605129979346,59.98362841584341,0.0
2022-04-02 11:00:00,46283.49,47213.0,45620.0,45811.0,37073.53582,0,,,48189.84,,2.5653707156910053,0.0,-1,-1,-1,0.0,14.5,65.5,60.014500588218716,59.98362841584341,0.0
2022-04-03 10:00:00,45810.99,47444.11,45530.92,46407.35,33394.67794,0,,,,,2.5463233202626734,0.0,-1,-1,-1,0.0,16.0,62.5,61.962779222426356,60.014500588218716,0.0
2022-04-04 10:00:00,46407.36,46890.71,45118.0,46580.51,44641.87514,0,,,,,2.5421140490459266,1.0,-1,-1,-1,0.0,14.5,55.5,62.53362818854407,60.014500588218716,1.0
2022-04-05 10:00:00,46580.5,47200.0,45353.81,45497.55,42192.74852,0,,,,44200.0,2.539994053824407,1.0,-1,-1,-1,0.0,19.5,50.0,56.793031757076236,56.793031757076236,1.0
2022-04-06 10:00:00,45497.54,45507.14,43121.0,43170.47,60849.32936,0,,,,,2.5470327763903073,1.0,-1,-1,-1,0.0,28.5,82.5,46.84210794231956,46.84210794231956,1.0
2022-04-07 10:00:00,43170.47,43900.99,42727.35,43444.19,37396.54156,0,48189.84,,,,2.5621121649350864,1.0,-1,-1,-1,0.0,27.5,75.5,47.99631147096403,46.84210794231956,1.0
2022-04-08 10:00:00,43444.2,43970.62,42107.14,42252.01,42375.04203,0,,,,,2.5544009382819546,1.0,-1,-1,-1,0.0,25.5,89.0,43.559995627818246,43.559995627818246,1.0
2022-04-09 10:00:00,42252.02,42800.0,42125.48,42753.97,17891.66047,0,,,,,2.5233929981649137,1.0,-1,-1,-1,0.0,43.00000000000001,87.0,45.83029449190786,43.559995627818246,1.0
2022-04-10 10:00:00,42753.96,43410.3,41868.0,42158.85,22771.09403,0,,,,,2.5028166563317247,1.0,-1,-1,-1,0.0,52.0,84.5,43.59148188095725,43.559995627818246,1.0
2022-04-11 10:00:00,42158.85,42414.71,39200.0,39530.45,63560.44721,0,,,,,2.4752941805773054,1.0,-1,-1,-1,0.0,59.0,86.5,35.37273917661199,35.37273917661199,1.0
2022-04-12 10:00:00,39530.45,40699.0,39254.63,40074.94,57751.01778,0,,,,,2.491290592859083,1.0,-1,-1,-1,0.0,52.5,85.5,37.981349429720424,35.37273917661199,1.0
2022-04-13 10:00:00,40074.95,41561.31,39588.54,41147.79,41340.15341,0,,,,,2.4752791103287204,1.0,-1,-1,-1,0.0,35.0,63.0,42.874174797637394,35.37273917661199,1.0
2022-04-14 10:00:00,41147.78,41500.0,39551.94,39942.38,36807.01401,0,,,,,2.4870303648535916,0.0,-1,-1,-1,0.0,41.0,82.5,39.13808392467106,37.981349429720424,0.0
2022-04-15 10:00:00,39942.37,40870.36,39766.4,40551.9,24026.35739,0,,,,39200.0,2.495932989161752,0.0,-1,-1,-1,0.0,34.0,70.5,41.89529983060296,39.13808392467106,0.0
2022-04-16 10:00:00,40551.9,40709.35,39991.55,40378.71,15805.44718,0,,,,,2.4918214502142297,0.0,-1,-1,-1,0.0,32.5,40.0,41.32246305769163,39.13808392467106,0.0
2022-04-17 10:00:00,40378.7,40595.67,39546.17,39678.12,19988.49259,0,,,,,2.4806605336329786,0.0,-1,-1,-1,0.0,41.5,54.0,38.999458970037054,38.999458970037054,0.0
2022-04-18 10:00:00,39678.11,41116.73,38536.51,40801.13,54243.49575,0,,,,,2.4832697003023334,0.0,-1,-1,-1,0.0,49.5,53.5,44.39553220366704,38.999458970037054,0.0
2022-04-19 10:00:00,40801.13,41760.0,40571.0,41493.18,35788.85843,0,,,,,2.469728729506128,0.0,-1,-1,-1,0.0,35.0,31.5,47.47884073435636,38.999458970037054,0.0
2022-04-20 10:00:00,41493.19,42199.0,40820.0,41358.19,40877.35041,0,,,,,2.428949959681784,0.0,-1,-1,-1,0.0,32.0,41.0,46.93216886258317,44.39553220366704,0.0
2022-04-21 10:00:00,41358.19,42976.0,39751.0,40480.01,59316.27657,0,,,,,2.425313909447636,0.0,-1,-1,-1,0.0,38.5,46.5,43.42891037239751,43.42891037239751,0.0
2022-04-22 10:00:00,40480.01,40795.06,39177.0,39709.18,46664.0196,0,,,,38536.51,2.4299989896537464,0.0,-1,-1,-1,0.0,37.5,47.0,40.566518772481984,40.566518772481984,0.0
2022-04-23 10:00:00,39709.19,39980.0,39285.0,39441.6,20291.42375,0,,,,,2.4288880571071045,0.0,-1,-1,-1,0.0,46.0,66.5,39.59102043114139,39.59102043114139,0.0
2022-04-24 10:00:00,39441.61,39940.0,38929.62,39450.13,26703.61186,0,,,,,2.4094329991081445,0.0,-1,-1,-1,0.0,44.99999999999999,75.0,39.64084940913196,39.59102043114139,0.0
2022-04-25 10:00:00,39450.12,40616.0,38200.0,40426.08,63037.12784,0,,,,,2.3722100532090344,0.0,-1,-1,-1,0.0,48.0,61.0,45.209488311088144,39.59102043114139,0.0
2022-04-26 10:00:00,40426.08,40797.31,37702.26,38112.65,66650.258,0,,,42976.0,,2.370751572669894,0.0,-1,-1,-1,0.0,55.5,78.5,36.591600737011056,36.591600737011056,0.0
2022-04-27 10:00:00,38112.64,39474.72,37881.31,39235.72,57083.12272,0,,,,,2.397819533971063,0.0,-1,-1,-1,0.0,54.5,54.5,42.338003406569186,36.591600737011056,0.0
2022-04-28 10:00:00,39235.72,40372.63,38881.43,39742.07,56086.6715,0,,,,,2.4033013462047923,0.0,-1,-1,-1,0.0,54.0,42.50000000000001,44.76833789394212,36.591600737011056,0.0
2022-04-29 10:00:00,39742.06,39925.25,38175.0,38596.11,51453.65715,0,,,,,2.407108684894671,0.0,-1,-1,-1,0.0,54.5,58.5,40.59788595497453,40.59788595497453,0.0
2022-04-30 10:00:00,38596.11,38795.38,37578.2,37630.8,35321.18989,0,,,,,2.3957998309547155,0.0,-1,-1,-1,0.0,58.0,84.0,37.43440573730967,37.43440573730967,0.0
2022-05-01 10:00:00,37630.8,38675.0,37386.38,38468.35,38812.24104,0,42976.0,,,,2.39547767185834,0.0,-1,-1,-1,0.0,59.0,39.5,41.68063201572864,37.43440573730967,0.0
2022-05-02 10:00:00,38468.35,39167.34,38052.0,38525.16,53200.92628,0,,,,,2.3943727504124297,0.0,-1,-1,-1,0.0,61.0,55.5,41.96832640021845,37.43440573730967,0.0
2022-05-03 10:00:00,38525.16,38651.51,37517.8,37728.95,40316.45358,0,,,,,2.3949450262608885,0.0,-1,-1,-1,0.0,70.0,74.5,39.06002996996127,39.06002996996127,0.0
2022-05-04 10:00:00,37728.95,40023.77,37670.0,39690.0,62574.61736,0,,,,,2.367574780122354,0.0,-1,-1,-1,0.0,62.0,28.0,48.52205225215054,39.06002996996127,0.0
2022-05-05 10:00:00,39690.0,39845.51,35571.9,36552.97,88722.43355,0,,,,,2.387103100786443,0.0,-1,-1,-1,0.0,75.5,62.0,38.282207141271705,38.282207141271705,0.0
