datetime,close,high,low,open,volume
2021/4/5 0:00,2107.887207,2140.985352,2032.387695,2093.260742,28889391170
2021/4/6 0:00,2118.378906,2151.223389,2057.609131,2109.493164,29222865881
2021/4/7 0:00,1971.077271,2133.1875,1945.442139,2117.728516,36116271935
2021/4/8 0:00,2088.57373,2091.516357,1959.079468,1969.133179,25312956529
2021/4/9 0:00,2072.108887,2102.873779,2055.16333,2088.772217,19812472092
2021/4/10 0:00,2135.942139,2196.996338,2062.787598,2071.111572,24986243611
2021/4/11 0:00,2157.656982,2165.191406,2119.865723,2136.156982,19692836132
2021/4/12 0:00,2139.353271,2199.71875,2110.368896,2157.361816,21727936609
2021/4/13 0:00,2299.187744,2318.42334,2138.55957,2139.364258,29456642939
2021/4/14 0:00,2435.10498,2449.6875,2284.563721,2299.3479,35592822986
2021/4/15 0:00,2519.116211,2544.267334,2409.924072,2436.034668,32325606817
2021/4/16 0:00,2431.946533,2547.555664,2318.675049,2516.601807,36196928256
2021/4/17 0:00,2344.89502,2497.385254,2333.682861,2429.980957,32349808978
2021/4/18 0:00,2237.136963,2365.460449,2011.766846,2346.452393,50696368718
2021/4/19 0:00,2166.188721,2276.776855,2086.688721,2238.032715,34060654971
2021/4/20 0:00,2330.210938,2345.834961,2060.143799,2161.939453,39433483315
2021/4/21 0:00,2364.751709,2467.200684,2238.366943,2331.160156,38899067643
2021/4/22 0:00,2403.535156,2641.094971,2315.960205,2357.871094,53575904724
2021/4/23 0:00,2363.586182,2439.537109,2117.039551,2401.256348,55413933925
2021/4/24 0:00,2211.625732,2367.740967,2163.693115,2367.199219,31854226936
2021/4/25 0:00,2316.05957,2354.08667,2172.515137,2214.413818,31814355546
2021/4/26 0:00,2534.481689,2536.337402,2308.315186,2319.478027,35208325408
2021/4/27 0:00,2662.865234,2676.392822,2485.375,2534.03125,32275969215
2021/4/28 0:00,2746.380127,2757.477295,2564.081543,2664.685547,34269031076
2021/4/29 0:00,2756.876953,2797.972412,2672.106689,2748.649658,32578127990
2021/4/30 0:00,2773.207031,2796.054932,2728.169922,2757.734131,29777179889
2021/5/1 0:00,2945.892822,2951.440918,2755.908447,2772.838379,28726205272
2021/5/2 0:00,2952.056152,2984.891846,2860.526123,2945.560059,28032013047
2021/5/3 0:00,3431.086182,3450.037842,2951.175781,2951.175781,49174290212
2021/5/4 0:00,3253.629395,3523.585938,3180.742676,3431.131592,62402045158
2021/5/5 0:00,3522.783203,3541.462646,3213.101563,3240.554688,48334198383
2021/5/6 0:00,3490.880371,3598.895996,3386.23999,3524.930908,44300394788
2021/5/7 0:00,3484.729004,3573.290039,3370.261963,3490.105225,39607240515
2021/5/8 0:00,3902.647705,3950.165039,3453.768555,3481.988037,50208491286
2021/5/9 0:00,3928.844727,3981.259033,3743.989014,3911.463135,50568290278
2021/5/10 0:00,3952.293945,4197.473145,3684.45166,3924.41333,62691789007
2021/5/11 0:00,4168.701172,4178.208984,3783.889404,3948.271973,52679737865
2021/5/12 0:00,3785.848633,4362.350586,3785.848633,4174.635742,69023382175
2021/5/13 0:00,3715.148438,4032.563477,3549.407227,3828.918457,78398214539
2021/5/14 0:00,4079.057373,4171.01709,3703.399902,3720.122314,48174271215
2021/5/15 0:00,3638.12207,4129.185547,3638.12207,4075.95166,42422321751
2021/5/16 0:00,3587.506104,3878.895996,3350.95166,3641.830811,47359478734
2021/5/17 0:00,3282.397705,3587.765625,3129.008789,3581.343018,54061732774
2021/5/18 0:00,3380.070068,3562.465088,3246.404053,3276.872314,40416525218
2021/5/19 0:00,2460.679199,3437.935791,1952.460205,3382.657227,84482912776
2021/5/20 0:00,2784.294189,2993.145264,2170.229004,2439.638672,67610826680
2021/5/21 0:00,2430.621338,2938.205078,2113.347168,2772.341309,53774070802
2021/5/22 0:00,2295.705566,2483.983154,2168.124268,2436.014648,42089937660
2021/5/23 0:00,2109.579834,2384.411621,1737.46875,2298.367188,56005721977
2021/5/24 0:00,2643.591064,2672.595703,2090.639648,2099.936035,53697121740
2021/5/25 0:00,2706.628906,2750.534912,2394.355469,2649.033203,49558333256
2021/5/26 0:00,2888.69873,2911.735596,2652.094482,2707.052734,42499766020
2021/5/27 0:00,2736.488525,2888.752441,2642.60791,2888.752441,33373635283
2021/5/28 0:00,2419.90625,2761.363281,2336.361328,2742.468994,39999114805
2021/5/29 0:00,2279.51416,2566.938477,2208.490967,2414.067139,33773720220
2021/5/30 0:00,2390.30542,2472.187744,2188.834473,2278.288818,25876619428
2021/5/31 0:00,2714.945313,2715.85498,2279.505127,2387.198486,31007383150
2021/6/1 0:00,2633.518311,2739.737549,2531.160645,2707.560547,27363223090
2021/6/2 0:00,2706.125,2801.392334,2555.401367,2634.456055,27723267359
2021/6/3 0:00,2855.126465,2891.254883,2667.684326,2708.376221,30038207402
2021/6/4 0:00,2688.195068,2857.165527,2562.637451,2857.165527,34173841611
2021/6/5 0:00,2630.576904,2817.484863,2558.233643,2691.619385,30496672724
2021/6/6 0:00,2715.092773,2743.441162,2616.162354,2629.748779,25311639414
2021/6/7 0:00,2590.263184,2845.185059,2583.995117,2713.047363,30600111277
2021/6/8 0:00,2517.438721,2620.846191,2315.546631,2594.602295,41909736778
2021/6/9 0:00,2608.26709,2625.070557,2412.197754,2510.199219,36075832186
2021/6/10 0:00,2471.518555,2619.957764,2435.401611,2611.142578,28753626390
2021/6/11 0:00,2353.768799,2495.414795,2326.869629,2472.858887,24832564195
2021/6/12 0:00,2372.484375,2447.227783,2265.758057,2354.752197,25724364410
2021/6/13 0:00,2508.391602,2547.36792,2312.640137,2372.690186,27092945370
2021/6/14 0:00,2537.891113,2606.432861,2469.388184,2508.770508,26964576331
2021/6/15 0:00,2610.936768,2639.229248,2515.153076,2587.762695,29005279219
2021/6/16 0:00,2367.663574,2554.628906,2354.350586,2544.864746,24101926180
2021/6/17 0:00,2372.001953,2457.175537,2312.301514,2367.306396,21871633186
2021/6/18 0:00,2231.733154,2377.195068,2147.30835,2374.586914,22752818388
2021/6/19 0:00,2178.499023,2278.415039,2168.88501,2235.15918,18765854896
2021/6/20 0:00,2246.364502,2275.382813,2049.962646,2171.337891,22535930423
2021/6/21 0:00,1888.44751,2259.464111,1867.185425,2245.317871,33745173825
2021/6/22 0:00,1874.950073,1993.15979,1707.600586,1886.667603,35547251725
2021/6/23 0:00,1989.736328,2043.530396,1827.571533,1878.625,28408659206
2021/6/24 0:00,1988.456299,2032.339355,1887.432007,1968.957397,20272845769
2021/6/25 0:00,1813.217285,2017.759521,1794.400391,1989.21582,22774334998
2021/6/26 0:00,1829.239258,1850.17981,1719.559448,1810.884277,20637542361
2021/6/27 0:00,1978.894653,1979.95813,1811.24585,1830.996948,19885474742
2021/6/28 0:00,2079.657471,2139.80542,1963.615479,1981.386475,25514602841
2021/6/29 0:00,2160.768311,2242.23877,2076.240234,2083.44873,24815124419
2021/6/30 0:00,2274.547607,2282.989014,2090.760742,2164.216309,25828056268
2021/7/1 0:00,2113.605469,2274.397461,2081.081055,2274.397461,29061701793
2021/7/2 0:00,2150.040283,2155.596436,2021.824829,2109.892578,31796212554
2021/7/3 0:00,2226.114258,2237.567139,2117.590088,2150.834961,17433361641
2021/7/4 0:00,2321.724121,2384.286865,2190.837646,2226.550293,18787107473
2021/7/5 0:00,2198.58252,2321.922852,2163.041504,2321.922852,20103794829
2021/7/6 0:00,2324.679443,2346.294922,2197.919434,2197.919434,20891861314
2021/7/7 0:00,2315.161865,2403.773438,2298.026855,2323.208496,22398345285
2021/7/8 0:00,2120.026367,2324.006836,2089.414307,2317.949219,23188123689
2021/7/9 0:00,2146.692383,2185.376221,2051.06665,2115.573975,23029574602
2021/7/10 0:00,2111.403564,2190.124023,2081.923584,2146.999756,17581542471
2021/7/11 0:00,2139.664795,2172.65332,2083.803711,2110.875732,14705386138
2021/7/12 0:00,2036.721069,2167.710205,2011.018921,2140.506836,17768129077
2021/7/13 0:00,1940.083984,2040.693604,1922.577881,2034.098389,16621628658
2021/7/14 0:00,1994.331299,2015.107422,1869.223145,1941.167847,17342819679
2021/7/15 0:00,1911.175659,2037.742554,1883.272217,1994.712036,15688092552
2021/7/16 0:00,1880.382935,1959.696289,1853.590332,1916.598389,14884569147
2021/7/17 0:00,1898.825195,1917.5979,1855.59082,1876.881348,13364282076
2021/7/18 0:00,1895.552124,1988.336426,1883.012573,1900.194336,13791868728
2021/7/19 0:00,1817.296631,1916.118042,1807.909912,1893.053589,14157735481
2021/7/20 0:00,1787.510742,1836.998047,1722.050781,1819.082031,17368597636
2021/7/21 0:00,1990.970825,2025.68042,1759.023315,1786.276245,21253359756
2021/7/22 0:00,2025.202759,2044.116455,1954.297852,1994.822876,17495480331
2021/7/23 0:00,2124.776611,2129.441162,2000.436279,2025.105713,16200392492
2021/7/24 0:00,2189.21875,2197.649414,2107.323486,2123.961182,16057446601
2021/7/25 0:00,2191.373779,2194.438232,2108.829834,2187.145508,14566483636
2021/7/26 0:00,2233.366699,2428.817139,2177.32959,2191.309814,29614324233
2021/7/27 0:00,2298.333496,2316.950195,2154.731201,2230.197021,23067480378
2021/7/28 0:00,2296.54541,2341.777832,2250.914063,2302.081299,18991302378
2021/7/29 0:00,2380.956787,2396.451904,2273.404785,2299.011963,16313373113
2021/7/30 0:00,2466.961426,2469.704834,2322.337158,2382.545166,20212848934
2021/7/31 0:00,2536.209961,2551.161133,2423.816162,2461.575684,18001710283
2021/8/1 0:00,2561.852051,2695.429443,2520.931885,2530.462891,22697987055
2021/8/2 0:00,2610.15332,2665.730957,2511.375244,2557.774658,22162754104
2021/8/3 0:00,2502.349609,2630.314209,2449.353516,2609.413086,22696753413
2021/8/4 0:00,2724.619873,2764.443604,2463.469482,2508.544922,25038698173
2021/8/5 0:00,2827.328857,2840.430664,2540.684082,2725.669678,31057928075
2021/8/6 0:00,2890.94165,2944.90332,2727.792725,2827.503418,26528577879
2021/8/7 0:00,3157.23877,3170.229736,2868.535645,2891.70752,33081467129
2021/8/8 0:00,3013.732666,3184.604004,2951.747314,3161.232666,28433638008
2021/8/9 0:00,3167.856201,3185.701172,2900.926025,3012.885742,31983260936
2021/8/10 0:00,3141.691162,3228.940674,3059.229004,3163.050049,27605221710
2021/8/11 0:00,3164.245117,3269.209473,3122.916504,3142.830322,26729035052
2021/8/12 0:00,3043.414307,3236.314697,2984.166992,3164.175781,25403699845
2021/8/13 0:00,3322.21167,3324.671631,3037.676025,3049.001221,23868866254
2021/8/14 0:00,3265.443359,3329.281006,3214.519775,3322.762695,19860862133
2021/8/15 0:00,3310.50415,3320.084229,3117.791748,3266.276123,22166205051
2021/8/16 0:00,3156.509521,3333.994873,3139.778564,3309.422119,23080039949
2021/8/17 0:00,3014.845947,3288.812744,2996.468262,3149.380371,25509056745
2021/8/18 0:00,3020.089844,3124.976074,2959.02832,3011.963623,21539248425
2021/8/19 0:00,3182.702148,3184.435547,2963.150146,3019.126953,19546290360
2021/8/20 0:00,3286.935303,3298.246582,3178.10376,3182.162598,20885619828
2021/8/21 0:00,3226.083984,3307.351563,3209.866211,3286.931641,18113977628
2021/8/22 0:00,3242.115479,3272.733154,3142.00708,3226.227295,15983278460
2021/8/23 0:00,3319.257324,3373.384277,3235.851318,3241.357422,20511110509
2021/8/24 0:00,3172.456299,3358.688232,3154.121338,3324.855469,20131028906
2021/8/25 0:00,3224.915283,3248.727295,3086.11499,3174.269775,18902728235
2021/8/26 0:00,3100.325439,3249.655273,3060.22876,3228.747314,17405668117
2021/8/27 0:00,3270.60083,3281.840576,3064.485107,3096.406006,18489602004
2021/8/28 0:00,3244.40332,3284.845947,3217.403564,3275.104492,13709633698
2021/8/29 0:00,3227.002686,3283.235596,3158.840332,3246.770996,13296586731
2021/8/30 0:00,3224.374268,3346.581055,3151.44458,3227.192627,19306924485
2021/8/31 0:00,3433.732666,3466.992188,3195.216553,3227.758057,27280502987
2021/9/1 0:00,3834.828125,3836.867432,3387.408447,3430.762451,30070890104
2021/9/2 0:00,3790.98999,3830.711426,3726.750488,3825.027832,24387397330
2021/9/3 0:00,3940.614746,4022.469238,3712.678223,3787.486572,26207765094
2021/9/4 0:00,3887.828369,3969.44873,3837.931152,3937.910156,20806963328
2021/9/5 0:00,3952.133545,3979.186523,3838.487305,3886.331055,18371468576
2021/9/6 0:00,3928.379395,3968.426514,3868.994385,3951.520752,18674691198
2021/9/7 0:00,3426.394287,3945.314209,3062.222412,3926.527588,39131346397
2021/9/8 0:00,3497.315186,3559.121338,3224.764893,3428.378174,31738430771
2021/9/9 0:00,3427.340088,3562.992676,3400.51709,3452.54834,24118055831
2021/9/10 0:00,3211.505859,3512.571289,3157.059082,3425.564941,22355974097
2021/9/11 0:00,3270.278076,3346.526367,3208.961914,3209.030518,18627122934
2021/9/12 0:00,3410.134521,3462.468262,3235.109375,3270.291748,16810411424
2021/9/13 0:00,3285.511719,3426.502197,3121.51416,3407.471924,22721552948
2021/9/14 0:00,3429.169678,3429.169678,3273.630859,3286.316406,19125420848
2021/9/15 0:00,3615.282715,3615.282715,3365.913086,3431.217285,17548551804
2021/9/16 0:00,3571.294922,3673.310791,3489.805664,3613.07373,20093903064
2021/9/17 0:00,3398.538818,3589.305176,3356.449951,3569.568115,17722363229
2021/9/18 0:00,3432.018311,3540.807617,3371.892334,3397.422852,15995220233
2021/9/19 0:00,3329.447998,3448.322021,3286.172363,3433.287842,14257609743
2021/9/20 0:00,2958.993408,3343.325439,2940.839111,3329.670654,27371684581
2021/9/21 0:00,2764.431152,3101.69751,2676.407471,2977.310547,30405062665
2021/9/22 0:00,3077.86792,3089.083008,2741.440674,2763.209229,23742102645
2021/9/23 0:00,3155.523682,3173.544678,3038.0979,3077.974365,18516291047
2021/9/24 0:00,2931.669189,3159.644043,2747.337646,3154.562012,25595422789
2021/9/25 0:00,2925.565674,2968.994629,2818.970459,2930.884766,18932786754
2021/9/26 0:00,3062.265381,3114.857422,2744.583008,2926.343018,21172766310
2021/9/27 0:00,2934.138916,3163.665039,2932.692871,3065.837891,19164053681
2021/9/28 0:00,2807.296631,2970.770508,2793.360596,2928.963379,16895079070
2021/9/29 0:00,2853.143311,2946.881348,2786.988281,2809.297607,15763456158
2021/9/30 0:00,3001.678955,3046.519531,2840.289551,2852.558838,17661065099
2021/10/1 0:00,3307.516113,3329.853516,2978.654297,3001.129395,22307625573
2021/10/2 0:00,3391.694336,3464.837402,3260.027588,3308.870361,19202671704
2021/10/3 0:00,3418.358643,3484.605713,3348.120117,3390.767578,15516566862
2021/10/4 0:00,3380.089111,3434.775391,3283.44873,3418.776367,17747154101
2021/10/5 0:00,3518.518555,3541.45166,3365.817627,3381.784424,16632591670
2021/10/6 0:00,3580.562012,3622.55127,3354.469727,3516.570313,21855226591
2021/10/7 0:00,3587.974854,3650.013184,3479.90918,3576.814453,19090322927
2021/10/8 0:00,3563.759277,3667.95752,3547.828125,3587.832764,16222029488
2021/10/9 0:00,3575.716797,3628.237305,3544.640381,3559.997803,12707036942
2021/10/10 0:00,3425.852783,3603.244873,3414.970947,3575.020508,16171746693
2021/10/11 0:00,3545.354004,3622.289551,3385.761719,3419.726807,18579189588
2021/10/12 0:00,3492.573242,3546.477783,3407.338135,3546.477783,18109578443
2021/10/13 0:00,3606.20166,3607.741699,3417.602051,3492.753662,16211275589
2021/10/14 0:00,3786.01416,3819.258545,3590.275146,3604.958984,19443499909
2021/10/15 0:00,3862.634766,3895.466309,3735.363525,3790.154297,20966841512
2021/10/16 0:00,3830.38208,3962.453125,3805.885986,3865.666504,16578095629
2021/10/17 0:00,3847.104492,3914.897949,3660.723389,3829.858887,15908090346
2021/10/18 0:00,3748.760254,3888.209229,3686.750488,3847.72998,17386204158
2021/10/19 0:00,3877.650879,3883.928711,3736.780273,3747.162842,15998757133
2021/10/20 0:00,4155.992188,4167.472168,3833.288086,3877.730957,20338319988
2021/10/21 0:00,4054.322754,4366.088379,4032.483887,4161.713379,28220661820
2021/10/22 0:00,3970.181885,4162.975586,3908.340332,4055.686523,19432937968
2021/10/23 0:00,4171.663574,4171.663574,3944.631836,3971.356445,14781537792
2021/10/24 0:00,4087.903076,4185.729492,3967.120361,4171.855957,14978083638
2021/10/25 0:00,4217.876953,4236.666992,4072.034668,4084.425781,15995727040
2021/10/26 0:00,4131.102051,4289.131348,4106.82373,4217.337891,17157714562
2021/10/27 0:00,3930.257324,4299.152832,3930.257324,4132.17334,26219530404
2021/10/28 0:00,4287.318848,4293.150879,3905.706055,3924.81543,25958154575
2021/10/29 0:00,4414.746582,4455.735352,4271.70752,4288.686523,22967641914
2021/10/30 0:00,4325.650391,4426.848633,4252.494141,4414.243652,14615490626
2021/10/31 0:00,4288.074219,4394.449707,4179.016113,4322.744141,17498160238
2021/11/1 0:00,4324.626953,4377.322266,4160.966797,4288.217285,17985288261
2021/11/2 0:00,4584.798828,4599.948242,4288.686523,4322.500977,20794448222
2021/11/3 0:00,4607.193848,4664.910156,4462.976074,4589.68457,21220463155
2021/11/4 0:00,4537.324219,4606.516113,4426.622559,4604.678711,18415244464
2021/11/5 0:00,4486.243164,4570.895996,4447.487305,4537.42334,15086003586
2021/11/6 0:00,4521.581055,4530.99707,4334.973633,4482.647949,14429076700
2021/11/7 0:00,4620.554688,4640.921875,4510.984375,4523.981934,13541376033
2021/11/8 0:00,4812.087402,4822.363281,4619.649414,4619.649414,19290896267
2021/11/9 0:00,4735.068848,4837.589355,4718.039063,4810.071289,20834172627
2021/11/10 0:00,4636.174316,4859.50293,4485.093262,4733.362793,22748160545
2021/11/11 0:00,4730.384277,4778.059082,4580.990234,4635.453613,17933201129
2021/11/12 0:00,4667.115234,4808.73877,4510.92041,4724.306641,18316060208
2021/11/13 0:00,4651.460449,4702.115234,4582.180664,4666.719238,14457436261
2021/11/14 0:00,4626.358887,4689.842773,4516.935547,4648.632813,12172962219
2021/11/15 0:00,4557.503906,4764.63623,4546.599121,4627.09082,16275851299
2021/11/16 0:00,4216.365234,4891.70459,4144.334961,4570.478027,27417502801
2021/11/17 0:00,4287.59375,4300.306641,4107.125977,4213.910645,22183461850
2021/11/18 0:00,4000.650879,4343.557129,3959.227783,4287.802246,21383250893
2021/11/19 0:00,4298.306641,4311.713867,3982.91748,3995.729492,20626269711
2021/11/20 0:00,4409.931152,4434.388184,4209.242676,4298.350586,15448261277
2021/11/21 0:00,4269.73291,4422.491699,4255.455078,4412.195313,14094831413
2021/11/22 0:00,4088.457764,4302.022949,4033.572266,4266.509277,19752218877
2021/11/23 0:00,4340.763672,4385.483398,4069.766602,4089.68042,22133497059
2021/11/24 0:00,4239.981445,4376.875977,4176.183594,4340.036133,21838037128
2021/11/25 0:00,4274.743164,4550.518066,4249.774414,4271.394531,18705358318
2021/11/26 0:00,4030.908936,4550.842285,3933.506592,4522.208984,26281795488
2021/11/27 0:00,4096.912109,4187.684082,4033.513916,4042.999023,16515693874
2021/11/28 0:00,4294.453613,4297.916504,3989.969971,4101.648926,15953126340
2021/11/29 0:00,4445.10498,4460.848633,4284.504883,4296.946777,19086475837
2021/11/30 0:00,4631.479004,4753.266113,4358.074219,4447.768066,28626354111
2021/12/1 0:00,4586.990234,4780.732422,4530.272461,4623.679688,27634826695
2021/12/2 0:00,4511.302246,4628.919922,4441.507813,4586.333008,21502671027
2021/12/3 0:00,4220.706055,4647.289063,4100.145508,4514.355957,25879591528
2021/12/4 0:00,4119.587402,4242.725586,3525.494141,4227.762207,38478999182
2021/12/5 0:00,4198.322754,4246.92334,4040.217529,4119.628906,25533062707
2021/12/6 0:00,4358.737305,4375.520508,3930.806641,4199,28229518513
2021/12/7 0:00,4315.061523,4428.589355,4264.32373,4358.586914,22366213354
2021/12/8 0:00,4439.35791,4453.112305,4234.537598,4311.674316,18704315119
2021/12/9 0:00,4119.815918,4482.313965,4078.844238,4433.024902,22296131874
2021/12/10 0:00,3908.496094,4227.111816,3897.767578,4113.588379,28014595631
2021/12/11 0:00,4084.452393,4095.648438,3846.054443,3909.667725,19131502454
2021/12/12 0:00,4134.453125,4173.608887,3993.055908,4084.811279,14057603914
2021/12/13 0:00,3784.226807,4145.955078,3680.609131,4136.359863,23999841386
2021/12/14 0:00,3745.44043,3866.633789,3700.104736,3782.822754,23836759957
2021/12/15 0:00,4018.388672,4086.372803,3664.719971,3862.251465,26411188833
