date,datetime,open,high,low,close,volume,openinterest,normal_high_by_point,normal_low_by_point,trending_high_by_point,trending_low_by_point,close_average_percent,is_ma_trending,maybe_buy_signal,maybe_two_by_zero_signal,maybe_dl_break_signal,bar_count_at_signal,slow_ma_distr_percent,fast_ma_distr_percent,trsi,low_trsi,is_dtpl,gain,loss,avg_gain,avg_loss,rs,rsi
2022-06-17 10:00:00,2022-06-17 10:00:00,20400.6,21365.43,20246.66,20468.81,86694.33663,0,,,,,2.5888314686945217,0.0,-1,-1,-1,0.0,98.5,99.0,22.63343736085652,22.26046479880769,0.0,67.5,-0.0,227.45287452907158,777.4879353053304,0.2925484296290046,22.633459831982748
2022-06-18 10:00:00,2022-06-18 10:00:00,20468.81,20792.06,17622.0,18970.79,196441.655524,0,,,,,2.5861088990592496,0.0,-1,-1,-1,0.0,95.0,95.0,20.305135148633667,20.305135148633667,0.0,0.0,1498.0200000000004,211.20624063413788,828.9545113549497,0.2547862853040214,20.30515381687404
2022-06-19 10:00:00,2022-06-19 10:00:00,18970.79,20815.95,17960.41,20574.0,128320.87595,0,,,,,2.6155560635803656,0.0,-1,-1,-1,0.0,93.5,78.5,28.752407798478544,20.305135148633667,0.0,1603.2099999999991,-0.0,310.63508058884224,769.7434748295962,0.403556627300556,28.752429324972212
2022-06-20 10:00:00,2022-06-20 10:00:00,20574.0,21090.0,19637.03,20573.89,109028.94154,0,,,,,2.655760649925295,0.0,-1,-1,-1,0.0,80.5,85.5,28.752182611150914,20.305135148633667,0.0,0.0,0.11000000000058208,288.4468605467821,714.7696551989108,0.40355219118320185,28.752204137347064
2022-06-21 10:00:00,2022-06-21 10:00:00,20573.9,21723.0,20348.4,20723.52,104371.0749,0,,,,,2.649610123543669,0.0,-1,-1,-1,0.0,78.5,33.0,29.56034313635101,28.752182611150914,0.0,149.63000000000102,-0.0,278.5313705077263,663.71467982756,0.4196552810615725,29.56036487588507
2022-06-22 10:00:00,2022-06-22 10:00:00,20723.51,20900.0,19770.51,19987.99,92133.97938,0,,,,17622.0,2.6277572168593424,0.0,-1,-1,-1,0.0,87.5,56.0,27.88587552486642,27.88587552486642,0.0,0.0,735.5299999999988,258.6362726143173,668.8443455541627,0.38669127478386234,27.88589513870953
2022-06-23 10:00:00,2022-06-23 10:00:00,19988.0,21233.0,19890.07,21110.13,83127.08716,0,,,,,2.604006343261354,0.0,-1,-1,-1,0.0,85.0,3.0,34.02592572142824,27.88587552486642,0.0,1122.1399999999994,-0.0,320.3151102847232,621.0697494431512,0.5157474028833581,34.02594666514145
2022-06-24 10:00:00,2022-06-24 10:00:00,21110.12,21558.41,20736.72,21237.69,77430.36622,0,,,,,2.629596051030154,0.0,-1,-1,-1,0.0,93.5,25.0,34.70649713783975,27.88587552486642,0.0,127.55999999999767,-0.0,306.54688812152847,576.7076244829261,0.531546445907278,34.70651819458163
2022-06-25 10:00:00,2022-06-25 10:00:00,21237.68,21614.5,20906.62,21491.19,51431.67794,0,,,,,2.622033668321395,0.0,-1,-1,-1,0.0,79.5,18.5,36.116872478741655,34.02592572142824,0.0,253.5,-0.0,302.7578246842764,535.5142227341456,0.565359073263269,36.11689374787841
2022-06-26 10:00:00,2022-06-26 10:00:00,21491.18,21888.0,20964.73,21038.07,53278.10464,0,,17622.0,,,2.6265444127754667,0.0,-1,-1,-1,0.0,89.0,35.0,34.67508189539191,34.67508189539191,0.0,0.0,453.119999999999,281.1322657782567,529.6289211102779,0.5308098832460096,34.675101660596326
2022-06-27 10:00:00,2022-06-27 10:00:00,21038.08,21539.85,20510.0,20742.56,64475.0013,0,,,,,2.6359225164266538,0.0,-1,-1,-1,0.0,77.5,23.5,33.72940164463216,33.72940164463216,0.0,0.0,295.5099999999984,261.05138965123837,512.9061410309722,0.5089652253461215,33.72942045297147
2022-06-28 10:00:00,2022-06-28 10:00:00,20742.57,21212.1,20202.01,20281.29,63801.0832,0,,,,,2.613962865494331,0.0,-1,-1,-1,0.0,94.5,65.0,32.250852597366034,32.250852597366034,0.0,0.0,461.27000000000044,242.40486181900704,509.21784524304564,0.47603371343616036,32.25086995661967
2022-06-29 10:00:00,2022-06-29 10:00:00,20281.28,20432.31,19854.92,20123.01,77309.04379,0,,,,,2.620822196096126,0.0,-1,-1,-1,0.0,88.0,70.5,31.736755513871444,31.736755513871444,0.0,0.0,158.28000000000247,225.0902288319351,484.150856297114,0.46491754771120675,31.736772382691157
2022-06-30 10:00:00,2022-06-30 10:00:00,20123.0,20179.08,18626.0,19942.21,93846.64806,0,,,,,2.6008653390132315,0.0,-1,-1,-1,0.0,91.5,79.5,31.126390310551955,31.126390310551955,0.0,0.0,180.79999999999927,209.01235534393973,462.4829379901772,0.45193527841751213,31.126406606090853
2022-07-01 10:00:00,2022-07-01 10:00:00,19942.21,20918.35,18975.0,19279.8,111844.59494,0,,,21888.0,,2.598636609944556,0.0,-1,-1,-1,0.0,96.5,83.0,28.93103721215971,28.93103721215971,0.0,0.0,662.4099999999999,194.0829013908012,476.76344241945026,0.4070842772799043,28.931051526412944
2022-07-02 10:00:00,2022-07-02 10:00:00,19279.8,19467.39,18977.01,19252.81,46180.3021,0,,,,,2.581769435948372,0.0,-1,-1,-1,0.0,94.5,79.0,28.841776915917293,28.841776915917293,0.0,0.0,26.989999999997963,180.21983700574398,444.63676796091795,0.4053192403143428,28.84179115228514
2022-07-03 10:00:00,2022-07-03 10:00:00,19252.82,19647.63,18781.0,19315.83,51087.46631,0,,,,,2.5649058645690515,0.0,-1,-1,-1,0.0,94.5,67.5,29.389578547332576,28.841776915917293,0.0,63.02000000000044,-0.0,171.8484200767623,412.87699882085235,0.41622183015171416,29.389592879466207
2022-07-04 10:00:00,2022-07-04 10:00:00,19315.83,20354.01,19055.31,20236.71,74814.04601,0,,,,18626.0,2.5611467226422406,0.0,-1,-1,-1,0.0,92.5,40.5,37.01939954240978,28.841776915917293,0.0,920.8799999999974,-0.0,225.35067578556482,383.3857846193629,0.5877909010353627,37.01941487711496
2022-07-05 10:00:00,2022-07-05 10:00:00,20236.71,20750.0,19304.4,20175.83,96041.13756,0,,,,,2.572371861463335,0.0,-1,-1,-1,0.0,89.0,35.5,36.736779528492605,29.389578547332576,0.0,0.0,60.87999999999738,209.25419894373877,360.34965714655107,0.5806976496126841,36.7367946523468
2022-07-06 10:00:00,2022-07-06 10:00:00,20175.84,20675.22,19761.25,20564.51,82439.5808,0,,,,,2.558118080457551,0.0,-1,-1,-1,0.0,82.5,12.0,39.89185051339559,36.736779528492605,0.0,388.67999999999665,-0.0,222.07032759061434,334.6103959217974,0.6636683447292382,39.89186587770594
2022-07-07 10:00:00,2022-07-07 10:00:00,20564.51,21838.1,20251.68,21624.98,85014.58261,0,,,,,2.5601277911126687,0.0,-1,-1,-1,0.0,75.0,2.5,47.5741956952075,36.736779528492605,0.0,1060.4700000000012,-0.0,281.9560184769991,310.70965335595474,0.907458186225019,47.57421120831678
2022-07-08 10:00:00,2022-07-08 10:00:00,21624.99,22527.37,21189.26,21594.75,403081.57349,0,,18626.0,,,2.584275694329236,0.0,-1,-1,-1,0.0,81.5,3.5,47.38826303074425,39.89185051339559,0.0,0.0,30.229999999999563,261.81630287149915,290.67539240195794,0.9007171219689927,47.38827843229617
2022-07-09 10:00:00,2022-07-09 10:00:00,21594.75,21980.0,21322.12,21591.83,178417.84468,0,,,,,2.58247975452882,0.0,-1,-1,-1,0.0,95.0,13.5,47.36900517674691,47.36900517674691,0.0,0.0,2.9199999999982538,243.11513838067776,270.12143580181794,0.9000216427068228,47.3690205667672
2022-07-10 10:00:00,2022-07-10 10:00:00,21592.15,21607.65,20655.0,20862.47,192188.21556,0,,,,,2.5614906079818565,0.0,-1,-1,-1,0.0,98.0,27.0,42.70112024350092,42.70112024350092,0.0,0.0,729.3600000000006,225.7497713534865,302.92419038740235,0.7452352057614832,42.70113296484419
2022-07-11 10:00:00,2022-07-11 10:00:00,20861.11,20868.48,19875.23,19963.61,137535.40724,0,,,,,2.57529461952453,0.0,-1,-1,-1,0.0,94.0,61.5,37.76234130895424,37.76234130895424,0.0,0.0,898.8600000000006,209.62478768538034,345.4910339311594,0.6067445088231985,37.76235148098228
2022-07-12 10:00:00,2022-07-12 10:00:00,19963.61,20059.42,19240.0,19328.75,139506.45862,0,,,,,2.5736766532506907,0.0,-1,-1,-1,0.0,99.0,89.5,34.70888587612538,34.70888587612538,0.0,0.0,634.8600000000006,194.65158856499602,366.1602457932195,0.5316021900283544,34.70889461306612
2022-07-13 10:00:00,2022-07-13 10:00:00,19331.28,20366.61,18910.94,20234.87,209250.24888,0,,,22527.37,,2.589392087622245,0.0,-1,-1,-1,0.0,92.5,75.5,41.92663967234807,34.70888587612538,0.0,906.119999999999,-0.0,245.47076081035337,340.00594252227523,0.7219602074874663,41.92664873138314
2022-07-14 10:00:00,2022-07-14 10:00:00,20234.87,20900.0,19616.07,20588.84,174809.21696,0,,,,,2.6086962058328,0.0,-1,-1,-1,0.0,91.5,67.0,44.507404580383096,34.70888587612538,0.0,353.97000000000116,-0.0,253.22070646675678,315.7198037706841,0.8020425182155436,44.50741367688477
2022-07-15 10:00:00,2022-07-15 10:00:00,20588.84,21200.0,20382.29,20830.04,143343.3049,0,,,,,2.6137142435234746,0.0,-1,-1,-1,0.0,91.0,43.99999999999999,46.25993359939195,41.92663967234807,0.0,241.20000000000073,-0.0,252.36208457627419,293.1683892156352,0.8608093295851668,46.25994269800165
2022-07-16 10:00:00,2022-07-16 10:00:00,20830.04,21588.94,20478.61,21195.6,121011.67393,0,,,,,2.618842595362113,0.0,-1,-1,-1,0.0,97.0,13.5,48.89423880600143,44.507404580383096,0.0,365.5599999999977,-0.0,260.447649963683,272.22778998594697,0.9567269013098475,48.89424787227116
2022-07-17 10:00:00,2022-07-17 10:00:00,21195.6,21684.54,20750.01,20798.16,118229.4525,0,,,,18910.94,2.596477281299473,0.0,-1,-1,-1,0.0,98.0,11.0,46.24032763205469,46.24032763205469,0.0,0.0,397.4399999999987,241.84424639484845,281.17151927266497,0.8601306669340182,46.24033581209316
2022-07-18 10:00:00,2022-07-18 10:00:00,20799.58,22777.63,20762.45,22432.58,239942.73132,0,,,,,2.5945045252082704,0.0,-1,-1,-1,0.0,83.5,4.5,56.65884560911446,46.24032763205469,0.0,1634.420000000002,-0.0,341.31394308093087,261.08783932461745,1.3072762943070901,56.65885345125886
2022-07-19 10:00:00,2022-07-19 10:00:00,22432.58,23800.0,21579.54,23396.62,263770.76574,0,,,,,2.626735555223346,0.0,-1,-1,-1,0.0,72.0,2.5,61.40942568968157,46.24032763205469,0.0,964.0399999999972,-0.0,385.794375718007,242.43870794428764,1.5913068461273208,61.40943317868785
2022-07-20 10:00:00,2022-07-20 10:00:00,23398.48,24276.74,22906.19,23223.3,238762.17094,0,,,,,2.638631336483649,0.0,-1,-1,-1,0.0,62.5,4.5,60.13328254968472,56.65884560911446,0.0,0.0,173.3199999999997,358.2376345952922,237.5016573768385,1.5083584617975305,60.13328974984764
2022-07-21 10:00:00,2022-07-21 10:00:00,23223.3,23442.77,22341.46,23152.19,184817.68191,0,,18910.94,,,2.6260455886716367,0.0,-1,-1,-1,0.0,56.0,8.5,59.58617021141114,59.58617021141114,0.0,0.0,71.11000000000058,332.6492321241999,225.61653899277866,1.4744009176332904,59.586177289471834
2022-07-22 10:00:00,2022-07-22 10:00:00,23152.19,23756.49,22500.0,22684.83,171598.43966,0,,,,,2.623003608386945,0.0,-1,-1,-1,0.0,48.0,9.5,55.98114022489421,55.98114022489421,0.0,0.0,467.35999999999694,308.8885726867571,242.88392906472282,1.2717538532755108,55.981146524384336
2022-07-23 10:00:00,2022-07-23 10:00:00,22684.83,23000.77,21934.57,22451.07,122137.77375,0,,,,,2.624213888370564,0.0,-1,-1,-1,0.0,22.5,44.49999999999999,54.21436568660247,54.21436568660247,0.0,0.0,233.76000000000204,286.82510320913156,242.2322198458142,1.184091461456703,54.21437162100165
2022-07-24 10:00:00,2022-07-24 10:00:00,22448.58,23014.64,22257.15,22579.68,115189.67277,0,,,,,2.622755449167056,0.0,-1,-1,-1,0.0,20.0,64.0,55.054815494980815,54.21436568660247,0.0,128.61000000000058,-0.0,275.5240244084793,224.92991842825606,1.2249327538717834,55.05482139809305
2022-07-25 10:00:00,2022-07-25 10:00:00,22577.13,22666.0,21250.0,21310.9,180344.76643,0,,,24276.74,,2.5996456916063693,0.0,-1,-1,-1,0.0,33.0,83.0,46.070210069301126,46.070210069301126,0.0,0.0,1268.7799999999988,255.84373695073077,299.49063854052343,0.8542628851356003,46.07021431446755
2022-07-26 10:00:00,2022-07-26 10:00:00,21310.9,21347.82,20706.5,21254.67,177817.24326,0,,,,,2.62349722843162,0.0,-1,-1,-1,0.0,16.0,83.5,45.71415201978753,45.71415201978753,0.0,0.0,56.2300000000032,237.5691843113929,282.114878644772,0.8421008684569619,45.714156204830886
2022-07-27 10:00:00,2022-07-27 10:00:00,21254.67,23112.63,21042.53,22952.45,210971.19796,0,,,,,2.6072242509770382,0.0,-1,-1,-1,0.0,5.5,38.0,56.616563706771394,45.71415201978753,0.0,1697.7800000000025,-0.0,341.8699568605793,261.9638158844311,1.3050273974150686,56.616567719696874
2022-07-28 10:00:00,2022-07-28 10:00:00,22954.31,24199.72,22582.13,23842.93,236029.0741,0,,,,,2.6458008426494923,0.0,-1,-1,-1,0.0,0.5,15.5,61.03654883790878,45.71415201978753,0.0,890.4799999999996,-0.0,381.05638851339506,243.25211474982888,1.566508019489533,61.03655268535279
2022-07-29 10:00:00,2022-07-29 10:00:00,23845.25,24442.66,23414.03,23773.75,198298.50623,0,,,,,2.662981343406977,0.0,-1,-1,-1,0.0,5.5,20.0,60.520677130805886,56.616563706771394,0.0,0.0,69.18000000000029,353.8380750481525,230.81839226769827,1.5329717513922314,60.52068091756821
2022-07-30 10:00:00,2022-07-30 10:00:00,23777.28,24668.0,23502.25,23643.51,151060.13211,0,,,,20706.5,2.663928918423297,0.0,-1,-1,-1,0.0,6.0,6.0,59.50108808450021,59.50108808450021,0.0,0.0,130.2400000000016,328.5639268304273,223.63422139143424,1.4692023644061667,59.50109175274113
2022-07-31 10:00:00,2022-07-31 10:00:00,23644.64,24194.82,23227.31,23293.32,127743.32483,0,,,,,2.6558270169560654,0.0,-1,-1,-1,0.0,7.0,9.0,56.73347846928728,56.73347846928728,0.0,0.0,350.1899999999987,305.09507491396823,232.67391986347457,1.311256006229611,56.73348182526452
2022-08-01 10:00:00,2022-08-01 10:00:00,23296.36,23509.68,22850.0,23268.01,144210.16219,0,,,,,2.6495023659904984,0.0,-1,-1,-1,0.0,5.5,38.5,56.52882318827836,56.52882318827836,0.0,0.0,25.31000000000131,283.3025695629705,217.8622113017979,1.3003749841248056,56.52882652171348
2022-08-02 10:00:00,2022-08-02 10:00:00,23266.9,23459.89,22654.37,22987.79,158073.28225,0,,,,,2.634755578978315,0.0,-1,-1,-1,0.0,11.0,65.5,54.19774712392566,54.19774712392566,0.0,0.0,280.2199999999975,263.06667173704403,222.31633906595502,1.1832988652219554,54.19775020593255
2022-08-03 10:00:00,2022-08-03 10:00:00,22985.93,23647.68,22681.22,22818.37,145948.80995,0,,20706.5,,,2.6349048683303464,0.0,-1,-1,-1,0.0,12.0,68.0,52.78061234313333,52.78061234313333,0.0,0.0,169.4200000000019,244.276195184398,218.53802913267265,1.1177743121134305,52.78061527708063
2022-08-04 10:00:00,2022-08-04 10:00:00,22816.91,23223.32,22400.0,22622.98,154854.67016,0,,,24668.0,,2.6383073550275014,0.0,-1,-1,-1,0.0,16.5,68.5,51.12046343567568,51.12046343567568,0.0,0.0,195.38999999999942,226.82789552836957,216.88459848033884,1.045846026493818,51.120466200782204
2022-08-05 10:00:00,2022-08-05 10:00:00,22622.41,23472.86,22586.95,23312.42,175251.69749,0,,,,,2.642442200754196,0.0,-1,-1,-1,0.0,9.0,44.99999999999999,56.33896130039367,51.12046343567568,0.0,689.4399999999987,-0.0,259.87161727634304,201.39284144602894,1.290371670663308,56.3389639852473
2022-08-06 10:00:00,2022-08-06 10:00:00,23313.56,23354.36,22909.52,22954.21,83911.80307,0,,,,,2.6475798917239843,0.0,-1,-1,-1,0.0,10.0,54.5,53.16314752451672,51.12046343567568,0.0,0.0,358.2099999999991,241.3093588994614,212.59406705702682,1.1350709934663035,53.16314993458403
2022-08-07 10:00:00,2022-08-07 10:00:00,22954.21,23402.0,22844.62,23174.39,88890.00877,0,,,,,2.653479599387929,0.0,-1,-1,-1,0.0,7.0,41.5,54.84794819940822,53.16314752451672,0.0,220.1800000000003,-0.0,239.8001189780713,197.40877655295347,1.214738894416615,54.847950585912734
2022-08-08 10:00:00,2022-08-08 10:00:00,23174.39,24245.0,23154.25,23810.0,170958.44152,0,,,,22400.0,2.650104767996776,0.0,-1,-1,-1,0.0,5.5,24.5,59.38942877883079,53.16314752451672,0.0,635.6100000000006,-0.0,268.07225333678053,183.30814965631393,1.4624131760611385,59.38943107835404
2022-08-09 10:00:00,2022-08-09 10:00:00,23810.98,23933.25,22865.0,23149.95,143182.50858,0,24668.0,,,,2.652067320215922,0.0,-1,-1,-1,0.0,7.0,33.5,53.384523774570326,53.384523774570326,0.0,0.0,660.0499999999993,248.9242352412962,217.36113896657716,1.1452103923672041,53.38452565967124
2022-08-10 10:00:00,2022-08-10 10:00:00,23151.32,24226.0,22664.69,23954.05,208916.54953,0,,,,,2.613869277207014,0.0,-1,-1,-1,0.0,1.5,31.5,58.84396762299646,53.384523774570326,0.0,804.0999999999985,-0.0,288.57964700977493,201.83534332610733,1.429777571431154,58.84396943334225
2022-08-11 10:00:00,2022-08-11 10:00:00,23954.05,24918.54,23852.13,23934.39,249759.79557,0,,,,,2.612387832389284,0.0,-1,-1,-1,0.0,2.0,25.5,58.6630665368685,53.384523774570326,0.0,0.0,19.659999999999854,267.9668150805053,188.82281880281394,1.4191442368008538,58.66306833682522
2022-08-12 10:00:00,2022-08-12 10:00:00,23933.09,24456.5,23583.0,24403.68,174207.5704,0,,,,,2.596073329703649,0.0,-1,-1,-1,0.0,1.0,21.5,61.69058768923748,58.6630665368685,0.0,469.2900000000009,-0.0,282.347042574755,175.33547460261295,1.610324683094948,61.690589432179614
2022-08-13 10:00:00,2022-08-13 10:00:00,24401.7,24888.0,24291.22,24441.38,152852.25435,0,,,,,2.600140970705408,0.0,-1,-1,-1,0.0,4.5,33.5,61.93179808874194,58.6630665368685,0.0,37.70000000000073,-0.0,264.8722538194154,162.81151213099773,1.6268644050569339,61.93179982663299
2022-08-14 10:00:00,2022-08-14 10:00:00,24443.06,25047.56,24144.0,24305.24,151206.14473,0,,,,22664.69,2.596849467815627,0.0,-1,-1,-1,0.0,5.5,23.0,60.45157478706402,60.45157478706402,0.0,0.0,136.13999999999942,245.95280711802857,160.9064041216407,1.528545793193509,60.45157644793858
2022-08-15 10:00:00,2022-08-15 10:00:00,24305.25,25211.32,23773.22,24094.82,242539.54758,0,,,,,2.5976189850832365,0.0,-1,-1,-1,0.0,8.5,47.0,58.13863497506197,58.13863497506197,0.0,0.0,210.4200000000019,228.38474946674083,164.44308954152365,1.388837622204071,58.13863651907216
2022-08-16 10:00:00,2022-08-16 10:00:00,24093.04,24247.49,23671.22,23854.74,179324.94821,0,,,,,2.597183129676429,0.0,-1,-1,-1,0.0,15.5,53.0,55.528136400389336,55.528136400389336,0.0,0.0,240.0799999999981,212.07155307625933,169.84572600284326,1.2486128327580595,55.52813781759666
2022-08-17 10:00:00,2022-08-17 10:00:00,23856.15,24446.71,23180.4,23342.66,210668.68766,0,,,,,2.594677781513421,0.0,-1,-1,-1,0.0,18.0,71.0,50.33645783672966,50.33645783672966,0.0,0.0,512.0800000000017,196.92358499938365,194.2910312883546,1.0135495379975723,50.33645901781604
2022-08-18 10:00:00,2022-08-18 10:00:00,23342.66,23600.0,23111.04,23191.2,144185.97011,0,,,,,2.5994418168769142,0.0,-1,-1,-1,0.0,19.5,75.0,48.8807397138409,48.8807397138409,0.0,0.0,151.45999999999913,182.8576146422848,191.23167191061492,0.9562098830980033,48.8807408325571
2022-08-19 10:00:00,2022-08-19 10:00:00,23191.45,23208.67,20783.57,20834.39,283995.87747,0,,,,,2.598951435994361,0.0,-1,-1,-1,0.0,35.0,93.0,32.92463420510799,32.92463420510799,0.0,0.0,2356.8100000000013,169.79635645355015,345.9158382027139,0.4908603125423992,32.92463475034248
2022-08-20 10:00:00,2022-08-20 10:00:00,20834.39,21382.85,20761.9,21140.07,183041.68363,0,,,25211.32,,2.6420407866984,0.0,-1,-1,-1,0.0,24.0,91.5,35.84956678060588,32.92463420510799,0.0,305.6800000000003,-0.0,179.5023309925823,321.20756404537724,0.5588359400129939,35.84956733858314
2022-08-21 10:00:00,2022-08-21 10:00:00,21140.07,21800.0,21069.11,21515.61,159200.6841,0,,,,,2.646417177181428,0.0,-1,-1,-1,0.0,16.0,90.5,39.34874804323189,32.92463420510799,0.0,375.5400000000009,-0.0,193.50502163596934,298.26416661356456,0.6487705976651138,39.34874861207874
2022-08-22 10:00:00,2022-08-22 10:00:00,21516.7,21548.71,20890.18,21399.83,222222.04526,0,,,,,2.632063167582652,0.0,-1,-1,-1,0.0,25.0,87.5,38.64880145070244,35.84956678060588,0.0,0.0,115.77999999999884,179.68323437625727,285.22958328402416,0.6299600213535123,38.648802001315104
2022-08-23 10:00:00,2022-08-23 10:00:00,21400.75,21684.87,20890.14,21529.12,200967.77164,0,,,,,2.629126523351252,0.0,-1,-1,-1,0.0,29.0,83.0,39.93373505053768,38.64880145070244,0.0,129.28999999999724,-0.0,176.08371763509584,264.8560416208796,0.6648280196196005,39.93373560420423
2022-08-24 10:00:00,2022-08-24 10:00:00,21529.11,21900.0,21145.0,21368.08,174383.22046,0,,,,20761.9,2.5750251752088515,0.0,-1,-1,-1,0.0,33.5,31.5,38.84249997237362,38.64880145070244,0.0,0.0,161.03999999999724,163.506309232589,257.44061007653085,0.6351224431296311,38.84250049886198
2022-08-25 10:00:00,2022-08-25 10:00:00,21368.05,21819.88,21310.15,21559.04,169915.78301,0,25211.32,,,,2.576460193331468,0.0,-1,-1,-1,0.0,35.5,35.5,40.904671859231335,38.84249997237362,0.0,190.95999999999913,-0.0,165.46728714454684,239.05199507106434,0.6921811595647108,40.904672389968255
2022-08-26 10:00:00,2022-08-26 10:00:00,21559.04,21886.77,20107.9,20241.05,273811.61955,0,,,,,2.568866946492838,0.0,-1,-1,-1,0.0,43.00000000000001,76.0,32.70730621585646,32.70730621585646,0.0,0.0,1317.9900000000016,153.64819520565064,316.1189954231313,0.48604543678240403,32.70730657030198
2022-08-27 10:00:00,2022-08-27 10:00:00,20239.14,20402.93,19800.0,20037.6,162582.46032,0,,,,,2.5822195678037594,0.0,-1,-1,-1,0.0,56.0,77.0,31.65281258041435,31.65281258041435,0.0,0.0,203.45000000000073,142.67332411953274,308.07121003576486,0.4631180047722388,31.652812914726695
2022-08-28 10:00:00,2022-08-28 10:00:00,20037.6,20171.18,19520.0,19555.61,139307.95976,0,,,,,2.5849300080650868,0.0,-1,-1,-1,0.0,60.0,88.0,29.247083244189422,29.247083244189422,0.0,0.0,481.98999999999796,132.48237239670897,320.4939807474958,0.4133692997532033,29.247083534740995
2022-08-29 10:00:00,2022-08-29 10:00:00,19555.61,20433.62,19550.79,20285.73,210509.49545,0,,,,,2.5932138725749296,0.0,-1,-1,-1,0.0,58.5,71.5,37.05182443030115,29.247083244189422,0.0,730.119999999999,-0.0,175.17077436837255,297.6015535512461,0.5886084003194179,37.051824741771966
2022-08-30 10:00:00,2022-08-30 10:00:00,20287.2,20576.25,19540.0,19811.66,256634.35529,0,,,,,2.601996308528556,0.0,-1,-1,-1,0.0,59.0,85.0,34.39852144903686,29.247083244189422,0.0,0.0,474.0699999999997,162.65857619920308,310.2064425833,0.5243558929486909,34.398521721484926
2022-08-31 10:00:00,2022-08-31 10:00:00,19813.03,20490.0,19797.94,20050.02,276946.60765,0,,,,,2.600786553323138,0.0,-1,-1,-1,0.0,57.0,51.0,36.84727418814957,34.39852144903686,0.0,238.36000000000058,-0.0,168.0658207564029,288.0488395416357,0.5834629329659563,36.847274465281124
2022-09-01 10:00:00,2022-09-01 10:00:00,20048.44,20208.37,19565.66,20131.46,245289.94576,0,,,,19520.0,2.6049630915269746,0.0,-1,-1,-1,0.0,54.0,43.00000000000001,37.70290841775463,34.39852144903686,0.0,81.43999999999869,-0.0,161.87826213094544,267.4739224315189,0.6052113815782958,37.70290869625111
2022-09-02 10:00:00,2022-09-02 10:00:00,20132.64,20441.26,19755.29,19951.86,245986.6033,0,,,,,2.605049219621951,0.0,-1,-1,-1,0.0,57.0,33.5,36.52755125239008,36.52755125239008,0.0,0.0,179.59999999999854,150.3155291215922,261.1972136864103,0.5754867251457702,36.52755151539115
2022-09-03 10:00:00,2022-09-03 10:00:00,19950.98,20055.93,19652.72,19831.9,146639.03204,0,,,,,2.6037757969998747,0.0,-1,-1,-1,0.0,49.0,58.0,35.726427866883455,35.726427866883455,0.0,0.0,119.95999999999913,139.57870561290704,251.10884128023807,0.5558494272893278,35.72642811957415
2022-09-04 10:00:00,2022-09-04 10:00:00,19832.45,20029.23,19583.1,20000.3,145588.77893,0,,,,,2.583167649502733,0.0,-1,-1,-1,0.0,46.0,38.0,37.78912504052155,35.726427866883455,0.0,168.39999999999782,-0.0,141.63736949769924,233.17249547450677,0.6074360065901715,37.78912529642258
2022-09-05 10:00:00,2022-09-05 10:00:00,20000.3,20057.27,19633.83,19796.84,222543.01057,0,,19520.0,,,2.579878233914483,0.0,-1,-1,-1,0.0,58.0,54.0,36.27442977928595,35.726427866883455,0.0,0.0,203.45999999999913,131.52041453357785,231.0501743691848,0.5692288044908689,36.274430016950475
2022-09-06 10:00:00,2022-09-06 10:00:00,19795.34,20180.0,18649.51,18790.61,356315.05718,0,,,,,2.546697190834033,0.0,-1,-1,-1,0.0,61.5,77.0,29.89284449373902,29.89284449373902,0.0,0.0,1006.2299999999996,122.12609920975085,286.420161914243,0.4263879274194272,29.892844661888986
2022-09-07 10:00:00,2022-09-07 10:00:00,18790.61,19464.06,18510.77,19292.84,287394.7788,0,,,,,2.5654314624416554,0.0,-1,-1,-1,0.0,61.0,63.5,35.94959821724042,29.89284449373902,0.0,502.22999999999956,-0.0,149.27637783762574,265.9615789203685,0.561270460355932,35.94959839488514
2022-09-08 10:00:00,2022-09-08 10:00:00,19292.85,19458.25,19012.0,19319.77,262813.28273,0,,,,,2.5774853560463606,0.0,-1,-1,-1,0.0,60.5,60.5,36.2675465787474,29.89284449373902,0.0,26.93000000000029,-0.0,140.53735084922394,246.9643232831993,0.5690593239577635,36.26754675676505
2022-09-09 10:00:00,2022-09-09 10:00:00,19320.54,21597.22,19291.75,21360.11,428919.74652,0,,,,,2.557071568721527,0.0,-1,-1,-1,0.0,50.0,12.5,54.639744000685255,35.94959821724042,0.0,2040.3400000000001,-0.0,276.23754007427937,229.3240144772565,1.2045731045828851,54.639744178989055
2022-09-10 10:00:00,2022-09-10 10:00:00,21361.62,21810.8,21111.13,21648.34,307997.33504,0,,,,,2.5919176829410167,0.0,-1,-1,-1,0.0,48.5,7.0,56.5454548062477,36.2675465787474,0.0,288.22999999999956,-0.0,277.09414435468796,212.94372772888102,1.3012552532539627,56.545454982188296
2022-09-11 10:00:00,2022-09-11 10:00:00,21647.21,21860.0,21350.0,21826.87,280702.55149,0,,,,18510.77,2.582152435916382,0.0,-1,-1,-1,0.0,43.99999999999999,1.5,57.7300499311112,54.639744000685255,0.0,178.52999999999884,-0.0,270.053848329353,197.73346146253238,1.3657468307685712,57.73005010535614
